patient_name,date,time_taken,quiz_name,quiz_attempt,skill quiz incorrect,skill quiz correct,prev_page,next_page,skill quiz hint,incorrect,correct,hint,m_forward,m_back,Hours,Minutes,SecondsABtest1,2023-02-01,12:51:21,Skills Quiz-1,000,0,6,6,41,3,3,6,2,0,0,0.0,36.0,6.0
EMMA006,2023-03-31,16:42:46,Skills Quiz-13,000,9,5,0,4,0,0,1,0,0,0,0.0,5.0,35.0
EMMA006,2023-03-31,16:44:26,Skills Quiz-14,000,20,4,0,0,0,0,0,0,0,0,0.0,0.0,51.0
EMMA006,2023-03-31,16:51:04,Skills Quiz-15,000,0,4,0,3,0,0,1,0,0,0,0.0,3.0,21.0
EMMA006,2023-03-31,16:57:11,Skills Quiz-17,000,2,7,0,4,0,0,1,0,0,0,0.0,1.0,12.0
EMMA006,2023-04-05,08:23:40,Skills Quiz-11,000,14,10,2,20,0,0,4,0,0,0,111.0,22.0,35.0
EMMA006,2023-04-05,08:24:53,Skills Quiz-12,000,10,10,0,1,0,0,0,0,0,0,0.0,1.0,2.0
EMMA006,2023-04-05,08:29:44,Skills Quiz-11,000,11,11,0,5,0,0,2,0,0,0,0.0,2.0,32.0
EMMA006,2023-04-05,08:43:02,Skills Quiz-13,000,13,5,0,4,0,0,1,0,0,0,0.0,5.0,8.0
EMMA006,2023-04-05,08:44:49,Skills Quiz-14,000,11,5,0,1,0,0,0,0,0,0,0.0,1.0,37.0
EMMA006,2023-04-05,08:57:54,Skills Quiz-13,000,0,6,0,3,0,0,1,0,0,0,0.0,5.0,32.0
EMMA006,2023-04-06,15:53:25,Skills Quiz-19,000,28,14,0,6,2,0,2,0,0,0,30.0,50.0,15.0
EMMA006,2023-04-06,16:03:25,Skills Quiz-21,000,19,9,0,6,0,1,2,0,0,0,0.0,9.0,30.0
EMMA006,2023-04-06,16:14:58,Skills Quiz-23,000,8,21,0,4,0,1,1,0,0,0,0.0,6.0,43.0
EMMA006,2023-04-06,16:44:30,Skills Quiz-25,000,1,12,0,18,0,0,0,0,0,0,0.0,29.0,24.0
EMMA006,2023-04-06,17:02:05,Skills Quiz-27,000,8,11,0,10,0,0,5,0,0,0,0.0,15.0,46.0
EMMA007,2023-03-20,09:40:31,Skills Quiz-1,000,1,6,7,45,2,0,5,3,0,0,69.0,30.0,25.0
EMMA007,2023-03-20,10:03:14,Skills Quiz,000,15,10,0,5,5,0,3,0,0,0,0.0,20.0,14.0
EMMA007,2023-03-20,10:11:36,Skills Quiz-4,000,10,12,0,0,4,0,0,0,0,0,0.0,8.0,3.0
EMMA007,2023-03-20,15:55:09,Skills Quiz-1,000,0,6,2,11,2,1,6,0,0,0,5.0,42.0,39.0
EMMA007,2023-03-20,16:15:35,Skills Quiz,000,3,10,0,4,6,0,3,0,0,0,0.0,17.0,44.0
EMMA007,2023-03-21,09:05:08,Skills Quiz-1,000,2,6,3,35,5,0,6,0,0,0,16.0,48.0,49.0
EMMA007,2023-03-23,15:12:04,Skills Quiz-5,000,1,7,3,33,6,12,15,3,0,0,54.0,4.0,17.0
EMMA007,2023-03-23,15:16:27,Skills Quiz-6,000,8,8,0,0,7,0,0,0,0,0,0.0,4.0,3.0
EMMA007,2023-03-23,15:38:12,Skills Quiz-7,000,19,16,0,2,14,0,1,0,0,0,0.0,17.0,17.0
EMMA007,2023-03-24,11:08:42,Skills Quiz-7,000,1,12,0,0,14,0,0,0,0,0,19.0,29.0,46.0
EMMA007,2023-03-24,11:39:18,Skills Quiz-9,000,2,19,0,6,14,0,2,0,0,0,0.0,22.0,37.0
EMMA007,2023-03-30,12:52:55,Skills Quiz-11,000,48,14,1,39,5,1,5,1,0,0,145.0,8.0,27.0
EMMA007,2023-03-30,12:58:44,Skills Quiz-12,000,14,11,0,0,2,0,0,0,0,0,0.0,4.0,15.0
EMMA007,2023-03-30,13:06:56,Skills Quiz-11,000,32,10,0,5,2,0,2,0,0,0,0.0,5.0,31.0
EMMA007,2023-03-30,13:10:21,Skills Quiz-12,000,14,10,0,1,1,0,0,0,0,0,0.0,3.0,5.0
EMMA007,2023-03-31,16:33:31,Skills Quiz-11,000,34,18,0,10,3,1,6,0,0,0,27.0,20.0,46.0
EMMA007,2023-04-04,08:18:17,Skills Quiz-13,000,10,13,0,2,5,0,1,0,0,0,87.0,37.0,13.0
EMMA007,2023-04-04,08:33:44,Skills Quiz-15,000,10,6,0,3,4,0,1,0,0,0,0.0,12.0,30.0
EMMA007,2023-04-04,08:38:37,Skills Quiz-16,000,4,3,0,0,1,0,0,0,0,0,0.0,2.0,8.0
EMMA007,2023-04-04,14:49:09,Skills Quiz-17,000,7,7,0,4,2,0,1,0,0,0,6.0,5.0,35.0
EMMA007,2023-04-07,11:46:04,Skills Quiz-11,000,12,10,0,20,2,0,3,0,0,0,68.0,51.0,57.0
EMMA007,2023-04-07,13:08:17,Skills Quiz-13,000,15,8,0,3,2,0,1,0,0,0,1.0,14.0,28.0
EMMA007,2023-04-07,13:18:32,Skills Quiz-15,000,10,5,0,4,1,0,1,0,0,0,0.0,7.0,18.0
EMMA007,2023-04-07,13:37:25,Skills Quiz-17,000,13,6,0,3,0,0,1,1,0,0,0.0,13.0,57.0
EMMA007,2023-04-07,13:40:55,Skills Quiz-18,000,4,7,0,0,0,0,0,0,0,0,0.0,2.0,19.0
EMMA007,2023-04-11,16:20:26,Skills Quiz-19,000,9,9,1,13,3,0,2,0,0,0,98.0,35.0,21.0
EMMA007,2023-04-11,16:37:25,Skills Quiz-21,000,3,9,2,5,3,0,2,0,0,0,0.0,16.0,29.0
EMMA007,2023-04-11,16:43:00,Skills Quiz-22,000,3,10,0,0,3,0,0,0,0,0,0.0,4.0,32.0
EMMA007,2023-04-11,17:00:29,Skills Quiz-23,000,4,21,0,3,4,0,1,0,0,0,0.0,12.0,27.0
EMMA007,2023-04-14,16:42:22,Skills Quiz-19,000,3,9,0,3,11,0,1,0,0,0,0.0,22.0,2.0
EMMA007,2023-04-14,16:51:53,Skills Quiz-20,000,2,9,0,0,7,0,0,0,0,0,0.0,8.0,10.0
EMMA007,2023-04-14,16:56:08,Skills Quiz-19,000,21,9,0,3,2,0,1,0,0,0,0.0,2.0,55.0
EMMA007,2023-04-14,16:57:58,Skills Quiz-20,000,9,9,0,1,1,0,0,0,0,0,0.0,1.0,39.0
EMMA007,2023-04-14,17:15:39,Skills Quiz-21,000,1,9,2,4,7,1,2,0,0,0,0.0,16.0,41.0
EMMA007,2023-04-14,17:36:36,Skills Quiz,000,0,2,0,3,3,0,1,0,0,0,0.0,15.0,57.0
EMMA007,2023-04-16,09:53:29,Skills Quiz-19,000,8,23,0,4,19,0,1,0,0,0,40.0,15.0,46.0
EMMA007,2023-04-16,10:12:43,Skills Quiz-21,000,3,8,2,5,16,1,2,1,0,0,0.0,18.0,44.0
EMMA007,2023-04-16,10:18:11,Skills Quiz-22,000,2,10,0,0,2,0,0,0,0,0,0.0,4.0,12.0
EMMA007,2023-04-16,10:35:06,Skills Quiz-23,000,2,21,0,3,8,0,1,0,0,0,0.0,11.0,49.0
EMMA007,2023-04-16,11:33:32,Skills Quiz-25,000,16,9,1,17,3,0,0,1,0,0,0.0,58.0,19.0
EMMA007,2023-04-16,11:37:05,Skills Quiz-26,000,24,12,0,0,1,0,0,0,0,0,0.0,1.0,51.0
EMMA007,2023-04-17,08:31:18,Skills Quiz-25,000,27,9,1,5,5,0,0,0,0,0,0.0,29.0,10.0
EMMA007,2023-04-17,08:34:16,Skills Quiz-26,000,18,12,0,0,1,0,0,0,0,0,0.0,1.0,33.0
EMMA007,2023-04-17,10:25:48,Skills Quiz-27,000,18,21,1,9,26,0,5,0,0,0,1.0,49.0,10.0
EMMA008,2023-03-18,18:26:08,Skills Quiz-1,000,0,6,1,48,0,0,5,2,0,0,32.0,58.0,3.0
EMMA008,2023-03-18,18:26:35,Skills Quiz-2,000,0,7,0,0,0,0,0,0,0,0,0.0,0.0,11.0
EMMA008,2023-03-18,18:35:35,Skills Quiz-3,000,3,10,0,5,1,4,3,0,0,0,0.0,7.0,28.0
EMMA008,2023-03-19,18:16:46,Skills Quiz-5,000,2,7,1,42,1,8,7,4,0,0,23.0,40.0,34.0
EMMA008,2023-03-19,18:26:34,Skills Quiz-7,000,5,12,0,3,4,0,1,0,0,0,0.0,6.0,7.0
EMMA008,2023-03-19,18:29:12,Skills Quiz-8,000,0,13,0,0,3,0,0,0,0,0,0.0,2.0,6.0
EMMA008,2023-03-19,18:53:28,Skills Quiz-9,000,12,30,0,7,9,1,2,0,0,0,0.0,17.0,46.0
EMMA008,2023-03-19,18:56:48,Skills Quiz-10,000,2,21,0,1,0,0,0,0,0,0,0.0,2.0,51.0
EMMA008,2023-03-23,20:47:53,Skills Quiz-5,000,1,7,1,43,0,3,2,9,0,0,97.0,48.0,35.0
EMMA008,2023-03-23,20:48:27,Skills Quiz-6,000,0,8,0,0,0,0,0,0,0,0,0.0,0.0,22.0
EMMA008,2023-03-23,20:52:53,Skills Quiz-7,000,2,12,0,3,1,0,1,0,0,0,0.0,4.0,0.0
EMMA008,2023-03-23,20:57:48,Skills Quiz-9,000,3,20,0,7,0,1,2,0,0,0,0.0,4.0,25.0
EMMA008,2023-03-23,21:10:17,Skills Quiz-11,000,26,10,0,25,0,3,3,1,0,0,0.0,11.0,23.0
EMMA008,2023-03-23,21:11:27,Skills Quiz-12,000,17,10,0,1,0,0,0,0,0,0,0.0,0.0,56.0
EMMA008,2023-03-23,21:19:20,Skills Quiz-13,000,13,5,0,4,0,1,1,0,0,0,0.0,2.0,42.0
EMMA008,2023-03-23,21:20:28,Skills Quiz-14,000,1,6,0,1,0,0,0,0,0,0,0.0,0.0,57.0
EMMA008,2023-03-23,21:23:42,Skills Quiz-15,000,3,4,0,4,0,1,1,0,0,0,0.0,2.0,3.0
EMMA008,2023-03-23,21:25:56,Skills Quiz-17,000,3,8,0,4,0,0,1,0,0,0,0.0,1.0,40.0
EMMA008,2023-04-05,16:12:58,Skills Quiz-1,000,0,6,0,19,0,0,3,0,0,0,306.0,46.0,31.0
EMMA008,2023-04-05,16:21:46,Skills Quiz-3,000,1,10,0,4,0,0,3,0,0,0,0.0,7.0,0.0
EMMA008,2023-04-11,19:36:34,Skills Quiz-5,000,2,7,0,32,0,4,7,0,0,0,147.0,14.0,21.0
EMMA008,2023-04-11,19:43:50,Skills Quiz-7,000,7,12,0,2,0,0,2,0,0,0,0.0,4.0,12.0
EMMA008,2023-04-11,19:49:35,Skills Quiz-9,000,2,20,0,7,0,0,2,0,0,0,0.0,4.0,25.0
EMMA008,2023-04-19,17:15:27,Skills Quiz-11,000,10,10,2,27,1,0,3,0,0,0,189.0,24.0,34.0
EMMA008,2023-04-19,17:24:25,Skills Quiz-13,000,0,6,0,4,0,0,1,0,0,0,0.0,3.0,52.0
EMMA008,2023-04-19,17:29:08,click,000,1,4,0,4,2,0,1,0,0,0,0.0,2.0,41.0
EMMA008,2023-04-19,17:33:35,Skills Quiz-17,000,9,8,0,4,0,0,1,0,0,0,0.0,1.0,9.0
EMMA008,2023-04-19,17:36:13,Skills Quiz-18,000,13,16,0,3,1,0,0,0,0,0,0.0,2.0,26.0
EMMA008,2023-04-22,17:26:24,Skills Quiz-19,000,2,9,1,43,3,0,1,1,0,0,71.0,47.0,30.0
EMMA008,2023-04-22,17:32:57,Skills Quiz-21,000,3,10,0,6,0,0,2,0,0,0,0.0,6.0,11.0
EMMA008,2023-04-22,17:48:50,Skills Quiz-23,000,593,9,0,3,2,0,1,0,0,0,0.0,12.0,33.0
EMMA008,2023-04-27,02:02:01,Skills Quiz-25,000,26,9,0,17,0,0,0,0,0,0,104.0,13.0,0.0
EMMA008,2023-04-27,02:02:39,Skills Quiz-26,000,26,13,0,1,0,0,0,0,0,0,0.0,0.0,34.0
EMMA008,2023-04-27,02:09:39,Skills Quiz-25,000,11,11,0,4,0,0,0,0,0,0,0.0,3.0,21.0
EMMA008,2023-04-27,02:10:07,Skills Quiz-26,000,17,12,0,1,0,0,0,0,0,0,0.0,0.0,20.0
EMMA008,2023-04-27,02:14:50,Skills Quiz-25,000,16,10,0,7,0,0,0,0,0,0,0.0,4.0,18.0
EMMA008,2023-04-27,03:02:28,Skills Quiz-27,000,34,31,0,10,19,5,5,0,0,0,0.0,47.0,27.0
EMMA008,2023-04-27,03:02:39,Skills Quiz-27,000,1,2,0,0,0,0,0,0,0,0,0.0,0.0,3.0
EMMA008,2023-04-27,03:03:07,Skills Quiz-27,000,1,2,0,0,1,0,0,0,0,0,0.0,0.0,23.0
EMMA008,2023-04-27,03:03:48,Skills Quiz-28,000,6,9,0,1,0,0,0,0,0,0,0.0,0.0,37.0
EMPilot2,2023-05-04,17:55:42,Skills Quiz-11,000,328,43,0,35,23,1,14,1,0,0,2630.0,50.0,39.0
EMPilot2,2023-05-04,20:57:49,Skills Quiz-13,000,1,6,0,4,1,2,2,0,0,0,2.0,58.0,18.0
EMPilot2,2023-05-04,23:17:39,Skills Quiz-15,000,0,4,0,4,0,0,1,0,0,0,0.0,1.0,30.0
EMPilot2,2023-05-04,23:20:58,Skills Quiz-17,000,4,8,0,4,0,0,1,0,0,0,0.0,0.0,49.0
EMPilot2,2023-05-07,01:24:49,Skills Quiz-19,000,2,9,0,17,2,0,1,0,0,0,50.0,1.0,56.0
EMPilot2,2023-05-07,01:34:13,Skills Quiz-21,000,10,10,1,9,0,0,4,0,0,0,0.0,9.0,5.0
EMPilot2,2023-05-07,01:44:39,Skills Quiz-23,000,44,26,0,4,6,0,1,0,0,0,0.0,7.0,58.0
EMPilot2,2023-05-07,02:43:25,Skills Quiz-25,000,20,10,1,20,0,0,0,0,0,0,0.0,58.0,39.0
EMPilot2,2023-05-07,02:45:18,Skills Quiz-26,000,43,24,0,1,3,0,0,0,0,0,0.0,1.0,40.0
EMPilot2,2023-05-07,02:46:37,Skills Quiz-25,000,20,9,0,4,0,0,0,0,0,0,0.0,0.0,47.0
EMPilot2,2023-05-07,02:47:04,Skills Quiz-26,000,17,13,0,1,0,0,0,0,0,0,0.0,0.0,24.0
GMtest1,2023-02-07,15:16:05,Skills Quiz-1,000,1,6,2,40,0,2,5,0,0,0,0.0,22.0,22.0
GMtest1,2023-02-07,15:20:26,Skills Quiz-3,000,3,11,0,5,0,0,3,0,0,0,0.0,3.0,29.0
GMtest1,2023-02-07,15:28:19,Skills Quiz-5,000,0,7,0,35,0,5,2,0,0,0,0.0,7.0,29.0
GMtest1,2023-02-07,15:30:24,Skills Quiz-7,000,0,12,0,3,0,0,1,0,0,0,0.0,1.0,42.0
GMtest1,2023-02-07,15:39:23,Skills Quiz-9,000,4,19,0,7,1,0,2,0,0,0,0.0,8.0,34.0
GMtest1,2023-02-07,15:42:10,Skills Quiz-10,000,1,20,0,1,0,0,0,0,0,0,0.0,1.0,56.0
GMtest1,2023-02-07,15:45:37,Skills Quiz-5,000,3,7,0,12,1,2,2,0,0,0,0.0,2.0,39.0
GMtest1,2023-02-07,15:49:30,Skills Quiz-7,000,22,3,0,3,0,2,1,0,0,0,0.0,3.0,18.0
GMtest1,2023-02-07,15:54:48,click,000,3,7,0,7,1,0,2,0,0,0,0.0,5.0,1.0
GMtest1,2023-02-07,16:01:48,Skills Quiz-11,000,14,10,0,24,0,1,3,0,0,0,0.0,6.0,52.0
GMtest1,2023-02-07,16:02:31,Skills Quiz-12,000,9,10,0,1,0,0,0,0,0,0,0.0,0.0,40.0
GMtest1,2023-02-07,16:04:57,Skills Quiz-13,000,1,6,0,4,0,1,1,0,0,0,0.0,0.0,58.0
GMtest1,2023-02-07,16:06:09,Skills Quiz-15,000,1,4,0,4,0,0,1,0,0,0,0.0,0.0,48.0
GMtest1,2023-02-07,16:09:45,Skills Quiz-17,000,4,8,0,4,1,0,1,0,0,0,0.0,0.0,46.0
GMtest1,2023-02-07,18:54:15,Skills Quiz-19,000,1,9,0,16,6,0,1,0,0,0,2.0,42.0,10.0
GMtest1,2023-02-07,19:01:42,Skills Quiz-21,000,3,10,0,6,1,1,2,0,0,0,0.0,7.0,8.0
GMtest1,2023-02-07,19:07:52,Skills Quiz-23,000,2,21,0,4,0,0,1,0,0,0,0.0,3.0,25.0
GMtest1,2023-02-07,19:21:15,Skills Quiz-25,000,17,10,0,18,0,0,0,0,0,0,0.0,13.0,17.0
GMtest1,2023-02-07,19:33:55,Skills Quiz-27,000,5,13,0,10,1,1,5,0,0,0,0.0,11.0,37.0
GMtest1,2023-02-14,13:48:57,Skills Quiz-1,000,0,6,0,49,0,2,5,0,0,0,162.0,14.0,58.0
GMtest1,2023-02-14,13:54:45,Skills Quiz-3,000,0,11,0,5,0,0,3,0,0,0,0.0,4.0,18.0
GMtest1,2023-02-14,14:06:01,Skills Quiz-5,000,1,7,1,34,0,1,5,0,0,0,0.0,10.0,49.0
GMtest1,2023-02-14,14:11:31,Skills Quiz-7,000,44,3,0,3,2,0,1,0,0,0,0.0,2.0,31.0
GMtest1,2023-02-14,14:20:49,Skills Quiz-9,000,15,21,0,7,0,0,2,0,0,0,0.0,9.0,14.0
GMtest1,2023-02-14,14:20:51,Skills Quiz-9,000,15,21,0,7,0,0,2,0,0,0,0.0,9.0,16.0
GMtest1,2023-02-14,14:22:15,Skills Quiz-10,000,3,20,0,1,0,0,0,0,0,0,0.0,1.0,18.0
GMtest1,2023-02-14,14:36:28,Skills Quiz-11,000,9,10,0,24,0,0,3,0,0,0,0.0,13.0,18.0
GMtest1,2023-02-14,14:45:27,Skills Quiz-13,000,2,6,0,3,0,0,1,0,0,0,0.0,3.0,55.0
GMtest1,2023-02-14,14:49:02,Skills Quiz-15,000,1,4,0,4,0,0,1,0,0,0,0.0,1.0,36.0
GMtest1,2023-02-14,14:52:54,Skills Quiz-17,000,6,8,0,4,0,0,1,0,0,0,0.0,0.0,34.0
GMtest1,2023-02-14,14:59:58,Skills Quiz-19,000,2,9,0,16,4,1,1,0,0,0,0.0,4.0,29.0
GMtest1,2023-02-21,14:48:26,Skills Quiz-1,000,1,6,0,69,0,6,9,0,0,0,167.0,48.0,3.0
GMtest1,2023-02-21,14:51:01,Skills Quiz-3,000,0,11,0,5,0,2,3,0,0,0,0.0,1.0,23.0
GMtest1,2023-02-21,14:56:56,Skills Quiz-5,000,1,7,0,34,0,1,3,0,0,0,0.0,5.0,47.0
GMtest1,2023-02-21,14:59:06,Skills Quiz-7,000,2,12,0,3,0,0,1,0,0,0,0.0,1.0,11.0
Med1,2024-02-06,23:41:20,page-load,000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
Med1,2024-02-06,23:42:00,page-load,000,0,0,0,7,0,2,2,0,0,0,0.0,0.0,28.0
Med1,2024-02-06,23:42:21,page-load,000,0,0,0,1,0,0,1,0,0,0,0.0,0.0,14.0
angie,2023-05-30,17:12:44,Skills Quiz-1,000,0,6,9,44,0,6,8,28,0,0,0.0,40.0,29.0
angie,2023-05-30,17:13:19,Skills Quiz-2,000,1,7,0,0,2,0,0,0,0,0,0.0,0.0,27.0
angie,2023-05-30,17:18:21,Skills Quiz-3,000,10,10,0,4,2,7,5,3,0,0,0.0,4.0,26.0
angie,2023-05-30,17:19:23,Skills Quiz-4,000,3,12,0,0,3,0,0,0,0,0,0.0,0.0,57.0
angie,2023-05-30,17:23:49,Skills Quiz-3,000,4,10,0,5,1,6,4,3,0,0,0.0,3.0,31.0
